,,,,,,,,,,,,,,,,,,,,,0.031708583,,
,,,,,,,,,,,,,,,,,,,,,0.051019857,,
Week,die: (New York NY),police: (New York NY),gunshot: (New York NY),murder: (New York NY),negligence: (New York NY),power: (New York NY),school: (New York NY),setback: (New York NY),law: (New York NY),crime: (New York NY),business: (New York NY),economy: (New York NY),ethics: (New York NY),innovation: (New York NY),politician: (New York NY),progress: (New York NY),employment: (New York NY),success: (New York NY),trustworthy: (New York NY),work: (New York NY),,,
5/1/2016,27,38,0,10,1,15,62,0,14,3,74,8,3,3,1,3,10,7,0,72,-0.031339031,-1.235746593,-0.993185237
5/8/2016,25,39,0,9,1,15,64,0,15,3,74,7,3,3,1,3,11,7,0,73,-0.031161473,-1.232266414,-0.867466006
5/15/2016,26,41,0,10,1,14,66,0,13,3,69,7,2,3,1,3,9,6,0,72,0.005780347,-0.508198922,-1.059369099
5/22/2016,26,39,0,10,0,14,63,0,13,3,64,7,2,2,0,2,8,6,0,70,0.021276596,-0.204469162,-0.795170273
5/29/2016,27,38,0,10,0,13,58,0,12,3,59,6,2,2,1,2,9,6,0,69,0.015772871,-0.312343339,-0.56431946
6/5/2016,27,37,0,9,1,14,64,0,14,3,68,7,2,3,1,2,9,6,0,71,0,-0.621494944,-0.411626592
6/12/2016,27,39,0,11,0,13,61,0,13,3,61,5,2,3,1,2,8,6,0,67,0.037267081,0.108947729,-0.257339929
6/19/2016,24,38,0,9,0,13,59,0,12,3,61,6,2,2,1,2,8,5,0,66,0.01607717,-0.306379,-0.282817388
6/26/2016,26,39,0,11,0,13,47,0,12,2,61,5,2,2,1,2,8,5,0,65,-0.003322259,-0.686611926,-0.376384535
7/3/2016,26,100,0,11,1,14,41,0,13,3,58,5,2,2,1,2,8,5,0,65,0.170868347,2.727560842,0.460879411
7/10/2016,23,65,0,10,0,15,43,0,14,3,67,5,2,2,1,2,8,5,0,68,0.039039039,0.143678487,0.469562101
7/17/2016,21,60,0,9,0,17,43,0,13,3,63,5,2,2,1,2,9,5,0,65,0.0375,0.113512996,0.574535099
7/24/2016,23,44,0,9,1,15,44,0,12,3,61,5,2,2,1,2,9,5,0,66,-0.006578947,-0.750443705,0.558577155
7/31/2016,23,44,0,11,0,15,49,0,12,3,68,5,1,2,0,3,9,5,0,67,-0.009463722,-0.806985907,-0.325059532
8/7/2016,23,37,0,11,0,14,51,0,11,2,61,5,2,2,0,2,8,6,0,62,0.003367003,-0.555500965,-0.499854395
8/14/2016,21,38,0,11,0,15,55,0,11,3,60,4,2,2,0,2,8,5,0,61,0.033557047,0.036230282,-0.519175074
8/21/2016,22,37,0,10,0,15,65,0,12,3,64,4,2,2,0,2,8,5,0,64,0.041269841,0.187402683,-0.284713477
8/28/2016,24,39,0,10,0,14,75,0,12,3,63,5,2,2,0,2,8,5,0,66,0.072727273,0.803975,0.11802675
9/4/2016,24,38,0,10,0,16,92,0,12,3,66,6,2,3,0,2,8,6,0,66,0.101694915,1.371746927,0.599838723
9/11/2016,25,41,0,9,0,16,77,0,14,3,77,7,4,3,1,3,9,6,0,70,0.01369863,-0.352998893,0.502531429
9/18/2016,25,60,0,12,1,17,71,0,14,3,72,7,4,3,1,3,8,6,0,70,0.076923077,0.886213651,0.677234171
9/25/2016,24,46,0,15,1,16,70,0,13,3,68,8,3,3,1,3,8,6,0,67,0.05915493,0.537954201,0.610728971
10/2/2016,24,40,0,11,1,15,67,0,13,3,74,7,3,3,0,2,8,6,0,69,0.005780347,-0.508198922,0.140742509
10/9/2016,24,39,0,10,0,15,62,0,13,3,71,7,3,3,1,2,7,6,0,66,0,-0.621494944,0.073618496
10/16/2016,24,38,0,10,0,15,67,0,14,3,73,7,3,3,1,3,8,6,0,70,-0.008695652,-0.791931568,-0.345917808
10/23/2016,27,37,0,10,1,14,65,0,15,3,75,8,3,3,1,3,8,6,0,68,-0.008645533,-0.790949224,-0.678143664
